survey_year,covid_period,USE_CMS,USE_FPC,USE_CCL,USE_WALC,USE_AORO,USE_ERPSS,USE_CWS,IMP_CMS,IMP_FPC,IMP_CFCPS,IMP_SICP,IMP_SDCP,IMP_CCL,IMP_AWAC,IMP_PWAC,IMP_AORO,IMP_ERPSS,IMP_SERPP,IMP_CWS,IMP_ICDA,IMP_ILDA,IMP_OCS,IMP_OLS,DS_CMS,DS_CMSS,DS_FPC,DS_CFCPS,DS_SICP,DS_SDCP,DS_CCL,DS_AWAC,DS_PWAC,DS_AORO,DS_ERPSS,DS_SERPP,DS_CWS,DS_OCS,DS_OLS,AAG_TUC,INF_ATS,INF_PI,INF_CDCN,INF_CERPS,INF_CLN,INF_SSD,DAHD_F,DAHD_K,DAHD_RL,DAHD_RS,USE_HSE,IMP_CMSS,IMP_HSE,IMP_EMSF,DS_HSE,DS_EMSF,USE_CS,IMP_CS,DS_CS,DS_CLS,composite_IT_usage,composite_IT_importance,composite_IT_satisfaction,composite_helpdesk_staff,composite_IT_awareness,digital_engagement_index,IT_importance_satisfaction_gap,device_ownership_count,gender,age_label,adiv_label,HISP,INTER,is_outlier_composite,satisfaction_deficit
2024,post_covid,5.0,2.0,,,1.0,4.0,1.0,4.0,4.0,,1.0,4.0,,4.0,4.0,2.0,2.0,4.0,3.0,,,4.0,2.0,4.0,4.0,4.0,,4.0,4.0,,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,,2.0,,,,,,4.0,4.0,4.0,4.0,,4.0,,4.0,,4.0,5.0,4.0,4.0,4.0,2.6,3.272727272727273,3.8333333333333335,4.0,2.0,2.3333333333333335,-0.5606060606060606,0,Not_reported,Not_reported,Other/Unknown,False,False,False,0.0
2024,post_covid,5.0,3.0,,,1.0,4.0,1.0,4.0,3.0,,3.0,4.0,,4.0,4.0,3.0,4.0,3.0,3.0,,,3.0,3.0,4.0,4.0,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,,3.0,,,,,,4.0,4.0,4.0,4.0,,3.0,,3.0,,4.0,3.0,3.0,4.0,4.0,2.8,3.4545454545454546,4.0,4.0,3.0,2.3333333333333335,-0.5454545454545454,0,Not_reported,Not_reported,Other/Unknown,True,False,False,0.0
2024,post_covid,5.0,3.0,,,4.0,1.0,1.0,4.0,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,,,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,3.0,,,,,,4.0,4.0,4.0,4.0,,4.0,,3.0,,2.0,5.0,4.0,4.0,4.0,2.8,4.0,4.0,4.0,3.0,3.3333333333333335,0.0,0,Not_reported,Not_reported,Other/Unknown,True,False,False,0.0
2024,post_covid,5.0,1.0,,,1.0,3.0,3.0,4.0,3.0,,3.0,3.0,,4.0,4.0,3.0,3.0,3.0,3.0,,,3.0,3.0,4.0,4.0,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,,3.0,,,,,,4.0,4.0,4.0,4.0,,3.0,,3.0,,4.0,4.0,4.0,4.0,4.0,2.6,3.272727272727273,4.0,4.0,3.0,3.0,-0.7272727272727271,0,Not_reported,Not_reported,Other/Unknown,False,False,False,0.0
2024,post_covid,5.0,3.0,,,4.0,4.0,2.0,4.0,3.0,,3.0,3.0,,4.0,4.0,3.0,3.0,3.0,3.0,,,3.0,3.0,4.0,4.0,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,,3.0,,,,,,4.0,4.0,4.0,4.0,,3.0,,3.0,,4.0,5.0,4.0,4.0,4.0,3.6,3.272727272727273,4.0,4.0,3.0,3.6666666666666665,-0.7272727272727271,0,Not_reported,Not_reported,Other/Unknown,False,False,False,0.0
2024,post_covid,5.0,1.0,,,1.0,5.0,1.0,3.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,3.0,4.0,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,,2.0,,,,,,4.0,4.0,4.0,4.0,,2.0,,1.0,,4.0,1.0,1.0,4.0,4.0,2.6,1.1818181818181819,3.909090909090909,4.0,2.0,2.3333333333333335,-2.7272727272727275,3,Female,Not_reported,Business,False,False,True,0.0
2024,post_covid,5.0,1.0,,,1.0,1.0,1.0,4.0,1.0,,1.0,3.0,,3.0,4.0,1.0,1.0,2.0,2.0,,,3.0,3.0,4.0,4.0,4.0,,4.0,3.0,,3.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,,2.0,,,,,,4.0,3.0,4.0,4.0,,2.0,,4.0,,3.0,2.0,4.0,4.0,4.0,1.8,2.272727272727273,3.5,3.75,2.0,2.3333333333333335,-1.227272727272727,3,Male,Not_reported,STEM,True,False,True,0.0
2024,post_covid,5.0,1.0,,,5.0,4.0,3.0,4.0,3.0,,3.0,3.0,,4.0,4.0,3.0,3.0,3.0,3.0,,,3.0,3.0,4.0,4.0,4.0,,4.0,4.0,,4.0,4.0,4.0,1.0,,1.0,4.0,4.0,,3.0,,,,,,4.0,4.0,4.0,4.0,,3.0,,3.0,,4.0,5.0,4.0,4.0,4.0,3.6,3.272727272727273,3.4545454545454546,4.0,3.0,4.333333333333333,-0.18181818181818166,0,Not_reported,Not_reported,Other/Unknown,False,False,False,0.0
2024,post_covid,5.0,4.0,,,1.0,1.0,1.0,4.0,4.0,,3.0,4.0,,4.0,4.0,3.0,3.0,3.0,3.0,,,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,,3.0,,,,,,4.0,4.0,4.0,4.0,,3.0,,4.0,,4.0,3.0,4.0,4.0,4.0,2.4,3.5454545454545454,4.0,4.0,3.0,2.3333333333333335,-0.4545454545454546,3,Not_reported,Not_reported,Other/Unknown,False,False,False,0.0
2024,post_covid,5.0,3.0,,,3.0,1.0,2.0,4.0,2.0,,2.0,2.0,,3.0,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,4.0,4.0,3.0,,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,2.0,,,,,,4.0,4.0,4.0,4.0,,3.0,,3.0,,3.0,5.0,4.0,3.0,3.0,2.8,2.8181818181818183,3.1666666666666665,4.0,2.0,3.3333333333333335,-0.3484848484848482,0,Not_reported,Not_reported,Other/Unknown,False,False,False,0.0
2024,post_covid,5.0,1.0,,,1.0,1.0,1.0,3.0,3.0,,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,4.0,4.0,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,,3.0,,,,,,4.0,4.0,4.0,4.0,,3.0,,3.0,,4.0,4.0,3.0,4.0,4.0,1.8,3.0,4.0,4.0,3.0,2.3333333333333335,-1.0,0,Not_reported,Not_reported,Other/Unknown,False,False,False,0.0
2024,post_covid,5.0,1.0,,,5.0,5.0,1.0,4.0,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,,,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,,4.0,,,,,,4.0,4.0,4.0,4.0,,4.0,,4.0,,4.0,5.0,4.0,4.0,4.0,3.4,4.0,4.0,4.0,4.0,3.6666666666666665,0.0,2,Not_reported,Not_reported,Other/Unknown,False,False,False,0.0
2024,post_covid,5.0,2.0,,,2.0,3.0,3.0,4.0,3.0,,3.0,3.0,,4.0,4.0,3.0,3.0,3.0,3.0,,,3.0,3.0,4.0,4.0,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,,3.0,,,,,,4.0,4.0,4.0,4.0,,3.0,,3.0,,4.0,4.0,4.0,4.0,4.0,3.0,3.272727272727273,4.0,4.0,3.0,3.3333333333333335,-0.7272727272727271,0,Not_reported,Not_reported,Other/Unknown,False,False,False,0.0
2024,post_covid,5.0,1.0,,,3.0,2.0,2.0,4.0,3.0,,3.0,3.0,,3.0,2.0,3.0,3.0,3.0,3.0,,,3.0,3.0,4.0,4.0,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,,3.0,,,,,,4.0,4.0,4.0,4.0,,4.0,,3.0,,4.0,5.0,4.0,4.0,4.0,2.6,3.0,4.0,4.0,3.0,3.3333333333333335,-1.0,0,Not_reported,Not_reported,Other/Unknown,False,False,False,0.0
2024,post_covid,5.0,1.0,,,1.0,4.0,3.0,4.0,2.0,,2.0,2.0,,3.0,3.0,3.0,3.0,2.0,3.0,,,3.0,3.0,4.0,4.0,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,3.0,,,,,,4.0,4.0,4.0,4.0,,2.0,,3.0,,4.0,5.0,4.0,4.0,4.0,2.8,2.727272727272727,4.0,4.0,3.0,3.0,-1.272727272727273,1,Female,Not_reported,Business,True,False,False,0.0
2024,post_covid,5.0,2.0,,,5.0,5.0,2.0,4.0,4.0,,1.0,4.0,,4.0,4.0,4.0,4.0,4.0,3.0,,,4.0,4.0,3.0,3.0,3.0,,4.0,3.0,,4.0,2.0,3.0,4.0,,4.0,3.0,4.0,,2.0,,,,,,4.0,4.0,4.0,4.0,,2.0,,1.0,,4.0,5.0,4.0,4.0,4.0,3.8,3.6363636363636362,3.272727272727273,4.0,2.0,4.0,0.3636363636363633,2,Female,Not_reported,STEM,False,False,False,0.3636363636363633
2024,post_covid,5.0,1.0,,,1.0,1.0,1.0,4.0,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,,,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,1.0,,,,,,4.0,4.0,4.0,4.0,,4.0,,4.0,,4.0,1.0,4.0,4.0,4.0,1.8,4.0,4.0,4.0,1.0,2.3333333333333335,0.0,5,Male,Not_reported,Arts_Humanities,False,False,False,0.0
2024,post_covid,5.0,3.0,,,2.0,5.0,4.0,4.0,4.0,,4.0,4.0,,4.0,4.0,3.0,3.0,3.0,4.0,,,4.0,4.0,4.0,4.0,3.0,,2.0,2.0,,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,,2.0,,,,,,4.0,3.0,3.0,4.0,,3.0,,2.0,,4.0,5.0,4.0,4.0,4.0,3.8,3.727272727272727,3.3333333333333335,3.5,2.0,3.6666666666666665,0.3939393939393936,3,Female,Not_reported,Business,True,False,True,0.3939393939393936
2024,post_covid,5.0,2.0,,,2.0,1.0,1.0,4.0,2.0,,2.0,4.0,,4.0,4.0,4.0,2.0,2.0,3.0,,,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,1.0,,,,,,4.0,4.0,4.0,4.0,,1.0,,4.0,,4.0,5.0,4.0,4.0,4.0,2.2,3.1818181818181817,4.0,4.0,1.0,2.6666666666666665,-0.8181818181818183,2,Male,Not_reported,STEM,False,False,False,0.0
2024,post_covid,5.0,1.0,,,2.0,1.0,1.0,4.0,1.0,,4.0,4.0,,3.0,4.0,3.0,3.0,3.0,2.0,,,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,3.0,4.0,4.0,4.0,,4.0,4.0,4.0,,3.0,,,,,,4.0,4.0,4.0,4.0,,2.0,,4.0,,1.0,5.0,4.0,4.0,4.0,2.0,3.1818181818181817,3.909090909090909,4.0,3.0,2.6666666666666665,-0.7272727272727275,1,Not_reported,Not_reported,Arts_Humanities,False,False,False,0.0
2024,post_covid,5.0,1.0,,,1.0,1.0,1.0,4.0,3.0,,3.0,3.0,,4.0,4.0,4.0,3.0,3.0,3.0,,,3.0,4.0,4.0,4.0,4.0,,4.0,4.0,,4.0,3.0,4.0,4.0,,4.0,4.0,4.0,,1.0,,,,,,4.0,4.0,4.0,4.0,,3.0,,4.0,,4.0,5.0,4.0,4.0,4.0,1.8,3.3636363636363638,3.909090909090909,4.0,1.0,2.3333333333333335,-0.5454545454545454,2,Female,Not_reported,STEM,True,False,False,0.0
2024,post_covid,5.0,2.0,,,3.0,2.0,2.0,4.0,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,,,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,3.0,,,,,,4.0,4.0,4.0,4.0,,4.0,,4.0,,4.0,4.0,4.0,4.0,4.0,2.8,4.0,4.0,4.0,3.0,3.3333333333333335,0.0,3,Male,Not_reported,STEM,False,False,False,0.0
2024,post_covid,5.0,5.0,,,5.0,5.0,5.0,4.0,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,,,3.0,3.0,4.0,4.0,4.0,,4.0,4.0,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,,,,,4.0,4.0,4.0,4.0,,4.0,,4.0,,3.0,5.0,4.0,4.0,3.0,5.0,3.909090909090909,3.5,4.0,3.0,5.0,0.40909090909090917,2,Male,Not_reported,Arts_Humanities,False,False,True,0.40909090909090917
2024,post_covid,5.0,2.0,,,2.0,2.0,2.0,4.0,4.0,,4.0,4.0,,4.0,4.0,4.0,3.0,3.0,3.0,,,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,4.0,3.0,4.0,4.0,,4.0,4.0,4.0,,3.0,,,,,,4.0,4.0,4.0,4.0,,3.0,,2.0,,4.0,3.0,2.0,4.0,4.0,2.6,3.727272727272727,3.909090909090909,4.0,3.0,3.0,-0.1818181818181821,2,Male,Not_reported,Business,False,False,False,0.0
2024,post_covid,5.0,2.0,,,5.0,1.0,1.0,4.0,2.0,,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,,,2.0,2.0,4.0,4.0,4.0,,4.0,4.0,,3.0,3.0,4.0,4.0,,4.0,4.0,4.0,,2.0,,,,,,4.0,4.0,4.0,4.0,,1.0,,2.0,,3.0,5.0,4.0,3.0,4.0,2.8,2.909090909090909,3.8181818181818183,4.0,2.0,3.6666666666666665,-0.9090909090909092,1,Male,Not_reported,Arts_Humanities,True,False,False,0.0
2024,post_covid,5.0,1.0,,,1.0,1.0,1.0,4.0,3.0,,3.0,3.0,,4.0,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,4.0,4.0,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,,2.0,,,,,,4.0,4.0,4.0,4.0,,2.0,,2.0,,4.0,5.0,4.0,4.0,4.0,1.8,3.1818181818181817,4.0,4.0,2.0,2.3333333333333335,-0.8181818181818183,2,Female,Not_reported,Education_Social_Behavioral,False,False,False,0.0
2024,post_covid,5.0,1.0,,,1.0,1.0,1.0,4.0,3.0,,1.0,4.0,,4.0,4.0,4.0,3.0,3.0,3.0,,,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,,3.0,,,,,,4.0,4.0,4.0,4.0,,3.0,,4.0,,4.0,4.0,4.0,4.0,4.0,1.8,3.3636363636363638,4.0,4.0,3.0,2.3333333333333335,-0.6363636363636362,3,Male,Not_reported,Education_Social_Behavioral,True,False,False,0.0
2024,post_covid,5.0,2.0,,,3.0,2.0,2.0,4.0,3.0,,3.0,4.0,,4.0,4.0,3.0,4.0,4.0,4.0,,,4.0,4.0,4.0,3.0,4.0,,4.0,4.0,,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,,2.0,,,,,,4.0,4.0,4.0,4.0,,4.0,,3.0,,3.0,5.0,4.0,4.0,2.0,2.8,3.727272727272727,3.6666666666666665,4.0,2.0,3.3333333333333335,0.06060606060606055,1,Female,Not_reported,Arts_Humanities,False,False,False,0.06060606060606055
2024,post_covid,5.0,1.0,,,4.0,5.0,1.0,4.0,2.0,,2.0,2.0,,4.0,4.0,4.0,4.0,3.0,3.0,,,3.0,3.0,4.0,4.0,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,3.0,,,,,,4.0,4.0,4.0,4.0,,2.0,,3.0,,2.0,5.0,4.0,4.0,4.0,3.2,3.1818181818181817,4.0,4.0,3.0,3.3333333333333335,-0.8181818181818183,1,Male,Not_reported,Arts_Humanities,False,False,False,0.0
2024,post_covid,5.0,2.0,,,3.0,2.0,2.0,4.0,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,,,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,2.0,,,,,,4.0,4.0,4.0,4.0,,4.0,,4.0,,4.0,5.0,4.0,4.0,4.0,2.8,4.0,3.9166666666666665,4.0,2.0,3.3333333333333335,0.08333333333333348,2,Male,Not_reported,STEM,False,False,False,0.08333333333333348
2024,post_covid,5.0,2.0,,,4.0,2.0,2.0,4.0,3.0,,3.0,4.0,,2.0,2.0,3.0,3.0,3.0,3.0,,,3.0,2.0,4.0,4.0,4.0,,4.0,3.0,,2.0,2.0,4.0,4.0,,4.0,4.0,3.0,,2.0,,,,,,4.0,3.0,4.0,4.0,,2.0,,2.0,,2.0,4.0,4.0,3.0,1.0,3.0,3.0,3.5454545454545454,3.75,2.0,3.6666666666666665,-0.5454545454545454,3,Female,Not_reported,Arts_Humanities,False,False,True,0.0
2024,post_covid,5.0,1.0,,,2.0,3.0,1.0,4.0,2.0,,2.0,3.0,,4.0,4.0,3.0,4.0,3.0,3.0,,,3.0,3.0,4.0,4.0,3.0,,3.0,3.0,,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,,4.0,,,,,,4.0,4.0,4.0,4.0,,2.0,,3.0,,3.0,5.0,4.0,4.0,4.0,2.4,3.1818181818181817,3.3333333333333335,4.0,4.0,2.6666666666666665,-0.15151515151515182,2,Female,Not_reported,Business,False,True,False,0.0
2024,post_covid,5.0,4.0,,,3.0,3.0,4.0,3.0,3.0,,4.0,3.0,,2.0,3.0,3.0,2.0,2.0,3.0,,,3.0,4.0,2.0,3.0,3.0,,4.0,3.0,,4.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,,2.0,,,,,,4.0,3.0,3.0,4.0,,4.0,,3.0,,3.0,5.0,4.0,4.0,4.0,3.8,2.8181818181818183,3.1666666666666665,3.5,2.0,4.0,-0.3484848484848482,5,Male,Not_reported,Business,False,False,True,0.0
2024,post_covid,5.0,1.0,,,1.0,3.0,1.0,4.0,3.0,,3.0,3.0,,4.0,4.0,4.0,4.0,3.0,3.0,,,3.0,3.0,4.0,4.0,3.0,,3.0,3.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,2.0,,,,,,4.0,4.0,4.0,4.0,,3.0,,4.0,,4.0,5.0,4.0,4.0,1.0,2.2,3.4545454545454546,3.75,4.0,2.0,2.3333333333333335,-0.2954545454545454,2,Female,Not_reported,Education_Social_Behavioral,True,False,False,0.0
2024,post_covid,5.0,2.0,,,4.0,2.0,2.0,4.0,2.0,,2.0,2.0,,4.0,4.0,4.0,2.0,3.0,3.0,,,2.0,4.0,4.0,4.0,3.0,,3.0,2.0,,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,,3.0,,,,,,4.0,3.0,3.0,4.0,,2.0,,4.0,,4.0,4.0,3.0,4.0,4.0,3.0,2.909090909090909,3.5,3.5,3.0,3.6666666666666665,-0.5909090909090908,2,Female,Not_reported,STEM,False,False,True,0.0
2024,post_covid,5.0,1.0,,,1.0,4.0,1.0,4.0,2.0,,2.0,2.0,,4.0,2.0,2.0,4.0,4.0,4.0,,,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,3.0,,,,,,4.0,4.0,4.0,4.0,,4.0,,2.0,,4.0,3.0,4.0,4.0,4.0,2.4,3.090909090909091,4.0,4.0,3.0,2.3333333333333335,-0.9090909090909092,3,Female,Not_reported,Arts_Humanities,True,False,False,0.0
2024,post_covid,5.0,1.0,,,4.0,3.0,3.0,4.0,3.0,,3.0,3.0,,4.0,4.0,4.0,4.0,4.0,3.0,,,3.0,3.0,4.0,4.0,4.0,,4.0,4.0,,3.0,3.0,4.0,4.0,,4.0,4.0,4.0,,2.0,,,,,,4.0,4.0,4.0,4.0,,3.0,,4.0,,2.0,5.0,4.0,4.0,3.0,3.2,3.5454545454545454,3.8181818181818183,4.0,2.0,4.0,-0.27272727272727293,3,Female,Not_reported,Arts_Humanities,False,False,False,0.0
2024,post_covid,5.0,2.0,,,4.0,5.0,4.0,4.0,3.0,,3.0,4.0,,4.0,4.0,4.0,4.0,3.0,3.0,,,4.0,4.0,4.0,4.0,3.0,,4.0,4.0,,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,,4.0,,,,,,4.0,4.0,4.0,4.0,,4.0,,4.0,,3.0,5.0,4.0,4.0,2.0,4.0,3.6363636363636362,3.8333333333333335,4.0,4.0,4.333333333333333,-0.19696969696969724,2,Female,Not_reported,Arts_Humanities,False,False,True,0.0
2024,post_covid,5.0,2.0,,,1.0,1.0,1.0,4.0,4.0,,4.0,4.0,,4.0,4.0,3.0,3.0,3.0,3.0,,,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,2.0,2.0,4.0,4.0,,4.0,4.0,4.0,,3.0,,,,,,4.0,4.0,4.0,4.0,,3.0,,4.0,,1.0,4.0,4.0,4.0,4.0,2.0,3.6363636363636362,3.6363636363636362,4.0,3.0,2.3333333333333335,0.0,1,Female,Not_reported,Business,False,False,False,0.0
2024,post_covid,5.0,2.0,,,4.0,4.0,2.0,4.0,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,,,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,2.0,,,,,,4.0,4.0,4.0,4.0,,4.0,,4.0,,3.0,5.0,4.0,4.0,4.0,3.4,4.0,4.0,4.0,2.0,3.6666666666666665,0.0,1,Female,Not_reported,Arts_Humanities,False,True,False,0.0
2024,post_covid,5.0,1.0,,,2.0,2.0,2.0,4.0,2.0,,3.0,3.0,,4.0,4.0,3.0,2.0,3.0,3.0,,,3.0,3.0,4.0,3.0,3.0,,3.0,3.0,,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,,2.0,,,,,,4.0,4.0,4.0,4.0,,2.0,,2.0,,4.0,4.0,4.0,4.0,4.0,2.4,3.090909090909091,3.3333333333333335,4.0,2.0,3.0,-0.24242424242424265,3,Male,Not_reported,Education_Social_Behavioral,False,False,False,0.0
2024,post_covid,5.0,2.0,,,4.0,4.0,4.0,4.0,3.0,,3.0,4.0,,3.0,3.0,3.0,3.0,3.0,3.0,,,3.0,2.0,4.0,4.0,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,3.0,,,,,,4.0,4.0,4.0,4.0,,4.0,,3.0,,4.0,2.0,1.0,4.0,4.0,3.8,3.1818181818181817,4.0,4.0,3.0,4.333333333333333,-0.8181818181818183,2,Male,Not_reported,STEM,False,False,False,0.0
2024,post_covid,5.0,3.0,,,4.0,4.0,3.0,4.0,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,,,3.0,3.0,4.0,3.0,3.0,,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,,2.0,,,,,,4.0,4.0,4.0,4.0,,2.0,,3.0,,4.0,4.0,4.0,4.0,4.0,3.8,3.909090909090909,3.1666666666666665,4.0,2.0,4.0,0.7424242424242427,2,Female,Not_reported,Business,True,False,False,0.7424242424242427
2024,post_covid,5.0,2.0,,,4.0,3.0,2.0,4.0,2.0,,2.0,4.0,,4.0,4.0,4.0,4.0,4.0,2.0,,,4.0,3.0,4.0,3.0,3.0,,4.0,3.0,,4.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,,3.0,,,,,,4.0,2.0,3.0,3.0,,2.0,,4.0,,3.0,5.0,4.0,4.0,4.0,3.2,3.4545454545454546,3.4166666666666665,3.0,3.0,3.6666666666666665,0.03787878787878807,4,Female,Not_reported,Arts_Humanities,False,False,True,0.03787878787878807
2024,post_covid,5.0,2.0,,,2.0,3.0,1.0,4.0,4.0,,3.0,4.0,,4.0,4.0,4.0,4.0,3.0,3.0,,,3.0,3.0,4.0,4.0,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,3.0,,,,,,4.0,4.0,4.0,4.0,,2.0,,3.0,,4.0,4.0,4.0,4.0,4.0,2.6,3.6363636363636362,4.0,4.0,3.0,2.6666666666666665,-0.36363636363636376,3,Female,Not_reported,Arts_Humanities,True,False,False,0.0
2024,post_covid,5.0,2.0,,,1.0,3.0,1.0,4.0,3.0,,2.0,4.0,,4.0,4.0,2.0,4.0,3.0,4.0,,,3.0,3.0,4.0,4.0,3.0,,2.0,3.0,,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,,2.0,,,,,,4.0,2.0,2.0,2.0,,3.0,,4.0,,3.0,5.0,4.0,4.0,2.0,2.4,3.3636363636363638,3.0833333333333335,2.5,2.0,2.3333333333333335,0.2803030303030303,4,Female,Not_reported,Business,True,False,True,0.2803030303030303
2024,post_covid,5.0,1.0,,,2.0,2.0,1.0,4.0,1.0,,1.0,1.0,,4.0,4.0,1.0,1.0,1.0,1.0,,,3.0,3.0,4.0,4.0,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,,2.0,,,,,,4.0,4.0,4.0,4.0,,1.0,,3.0,,4.0,4.0,4.0,4.0,4.0,2.2,2.0,4.0,4.0,2.0,2.6666666666666665,-2.0,2,Male,Not_reported,Arts_Humanities,False,False,False,0.0
2024,post_covid,5.0,2.0,,,2.0,2.0,2.0,4.0,2.0,,2.0,2.0,,4.0,4.0,4.0,2.0,3.0,2.0,,,4.0,4.0,4.0,4.0,3.0,,3.0,3.0,,2.0,1.0,4.0,4.0,4.0,2.0,3.0,3.0,,2.0,,,,,,4.0,3.0,3.0,4.0,,3.0,,3.0,,3.0,5.0,4.0,4.0,4.0,2.6,3.0,3.0833333333333335,3.5,2.0,3.0,-0.08333333333333348,1,Female,Not_reported,STEM,False,False,True,0.0
2024,post_covid,5.0,1.0,,,2.0,3.0,3.0,4.0,3.0,,3.0,4.0,,4.0,4.0,4.0,3.0,2.0,2.0,,,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,,,,,,4.0,4.0,4.0,4.0,,2.0,,4.0,,4.0,3.0,2.0,3.0,4.0,2.8,3.3636363636363638,4.0,4.0,4.0,3.3333333333333335,-0.6363636363636362,4,Male,Not_reported,Education_Social_Behavioral,False,False,False,0.0
2024,post_covid,5.0,1.0,,,3.0,4.0,1.0,4.0,1.0,,1.0,1.0,,4.0,4.0,3.0,4.0,3.0,2.0,,,2.0,1.0,4.0,3.0,4.0,,4.0,4.0,,1.0,1.0,3.0,4.0,3.0,2.0,4.0,4.0,,2.0,,,,,,4.0,4.0,4.0,4.0,,3.0,,4.0,,4.0,5.0,4.0,4.0,4.0,2.8,2.6363636363636362,3.0833333333333335,4.0,2.0,3.0,-0.44696969696969724,1,Female,Not_reported,STEM,False,False,False,0.0
